distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,totalCost,totalWaste,transportationCost
0.55,160.0,90.0,0.0,5.0,0.98,0.8605428571428432,0.98,0.5,2.915734867464457,7.833400000000003,0.5
0.55,183.0,90.0,0.0,11.0,0.96,0.8440187499999862,0.96,0.5,2.4164350931295546,9.487099999999975,0.5
0.55,166.0,90.0,0.0,9.0,0.98,0.8342020408163138,0.98,0.5,3.1627851447019726,9.124099999999988,0.5
0.55,169.0,90.0,0.0,8.0,1.0,0.842777999999987,1.0,0.5,2.878890725740618,7.861100000000003,0.5
0.55,159.0,90.0,0.0,6.0,0.98,0.8579489795918234,0.98,0.5,3.1096784208875983,7.960499999999989,0.5
0.55,173.0,90.0,0.0,9.0,1.0,0.8384159999999864,1.0,0.5,5.337741813798093,8.079199999999995,1.0
0.55,173.0,90.0,0.0,6.0,1.0,0.8507079999999863,1.0,0.5,2.9401009410683363,7.464600000000008,0.5
0.55,166.0,90.0,0.0,7.0,0.98,0.8531428571428437,0.98,0.5,2.650143242789617,8.19599999999999,0.5
0.55,162.0,90.0,0.0,7.0,0.98,0.8467142857142724,0.98,0.5,3.217167597524128,8.510999999999989,0.5
0.55,192.0,90.0,0.0,3.0,0.98,0.856861224489783,0.98,0.5,3.533267973627077,8.013800000000005,0.5
0.55,162.0,90.0,0.0,6.0,0.98,0.8551999999999863,0.98,0.5,2.8009075988654466,8.095200000000014,0.5
0.55,172.0,90.0,0.0,7.0,1.0,0.8513979999999863,1.0,0.5,2.961523923824282,7.430100000000006,0.5
0.55,164.0,90.0,0.0,6.0,1.0,0.8363079999999868,1.0,0.5,3.3253793413080044,8.184600000000001,0.5
0.55,160.0,90.0,0.0,8.0,0.98,0.8513632653061091,0.98,0.5,2.88094193855628,8.283199999999992,0.5
0.55,168.0,90.0,0.0,6.0,1.0,0.8142799999999878,1.0,0.5,3.79810083452468,9.286,0.5
0.55,166.0,90.0,0.0,4.0,1.0,0.8465259999999861,1.0,0.5,3.2370914764307157,7.673700000000011,0.5
0.55,166.0,90.0,0.0,6.0,0.98,0.8383673469387622,0.98,0.5,3.0024805366991045,8.919999999999993,0.5
0.55,149.0,90.0,0.0,4.0,0.96,0.8530729166666532,0.96,0.5,0.0,9.052499999999974,0.0
0.55,164.0,90.0,0.0,3.0,0.96,0.8726062499999863,0.96,0.5,0.0,8.114900000000013,0.0
0.55,182.0,90.0,0.0,4.0,1.0,0.8599159999999862,1.0,0.5,0.0,7.004200000000014,0.0
0.55,176.0,90.0,0.0,2.0,1.0,0.8720419999999869,1.0,0.5,0.0,6.397900000000016,0.0
0.55,151.0,90.0,0.0,2.0,0.96,0.8470041666666533,0.96,0.5,0.0,9.34379999999998,0.0
0.55,163.0,90.0,0.0,4.0,0.98,0.8548938775510072,0.98,0.5,0.0,8.110199999999995,0.0
0.55,173.0,90.0,0.0,3.0,1.0,0.8664079999999863,1.0,0.5,0.0,6.679600000000012,0.0
0.55,177.0,90.0,0.0,3.0,1.0,0.8696459999999868,1.0,0.5,0.0,6.517700000000012,0.0
0.55,188.0,90.0,0.0,5.0,1.0,0.8525399999999865,1.0,0.5,0.0,7.373000000000011,0.0
0.55,171.0,90.0,0.0,4.0,0.98,0.8804775510203939,0.98,0.5,0.0,6.8566000000000065,0.0
0.55,159.0,90.0,0.0,5.0,1.0,0.8678299999999867,1.0,0.5,0.0,6.608500000000017,0.0
0.55,172.0,90.0,0.0,2.0,1.0,0.8537419999999866,1.0,0.5,0.0,7.312900000000008,0.0
0.55,166.0,90.0,0.0,3.0,0.96,0.864872916666653,0.96,0.5,0.0,8.486100000000006,0.0
0.55,161.0,90.0,0.0,5.0,0.98,0.8734306122448847,0.98,0.5,0.0,7.2019,0.0
0.55,170.0,90.0,0.0,4.0,0.98,0.8689816326530473,0.98,0.5,0.0,7.419900000000007,0.0
0.55,156.0,90.0,0.0,4.0,0.98,0.8452999999999871,0.98,0.5,0.0,8.580299999999992,0.0
0.55,155.0,90.0,0.0,2.0,1.0,0.8639139999999871,1.0,0.5,0.0,6.804300000000012,0.0
0.55,158.0,90.0,0.0,3.0,1.0,0.8398919999999874,1.0,0.5,0.0,8.00540000000001,0.0
0.55,180.0,90.0,0.0,5.0,1.0,0.871895999999987,1.0,0.5,0.0,6.405200000000016,0.0
0.55,155.0,90.0,0.0,12.0,0.96,0.7958041666666537,0.96,0.4,11.716449150663573,11.801399999999978,4.0
0.55,163.0,90.0,0.0,3.0,1.0,0.8560279999999862,1.0,0.5,0.0,7.198600000000009,0.0
0.55,158.0,90.0,0.0,16.0,0.96,0.7732520833333211,0.96,0.4,12.510323596856288,12.883899999999954,4.0
0.55,159.0,90.0,0.0,15.0,0.92,0.7951847826086825,0.92,0.4,11.63966888275622,13.421499999999957,4.0
0.55,172.0,90.0,0.0,2.0,1.0,0.8568539999999868,1.0,0.5,0.0,7.157300000000016,0.0
0.55,172.0,90.0,0.0,4.0,0.98,0.8722346938775373,0.98,0.5,0.0,7.260500000000011,0.0
0.55,166.0,90.0,0.0,15.0,0.92,0.7638478260869433,0.92,0.4,10.102226401528153,14.862999999999959,4.0
0.55,172.0,90.0,0.0,3.0,0.98,0.8641306122448843,0.98,0.5,0.0,7.657599999999999,0.0
0.55,160.0,90.0,0.0,19.0,0.9,0.7989222222222093,0.9,0.4,11.129336288264257,14.048499999999963,4.0
0.55,169.0,90.0,0.0,6.0,1.0,0.8720339999999864,1.0,0.5,0.0,6.398300000000011,0.0
0.55,165.0,90.0,0.0,17.0,0.98,0.7565448979591713,0.98,0.4,9.555512978702787,12.929299999999957,4.0
0.55,166.0,90.0,0.0,14.0,0.94,0.7494999999999883,0.94,0.4,9.984130298139307,14.773499999999958,4.0
0.55,180.0,90.0,0.0,2.0,1.0,0.8705979999999864,1.0,0.5,0.0,6.470100000000015,0.0
0.55,148.0,90.0,0.0,19.0,0.94,0.7658659574467956,0.94,0.4,9.672756230611059,14.004299999999953,4.0
0.55,154.0,90.0,0.0,14.0,0.92,0.790176086956509,0.92,0.4,10.273250957337005,13.651899999999948,4.0
0.55,160.0,90.0,0.0,13.0,0.9,0.7795955555555433,0.9,0.4,9.80315804286224,14.918199999999942,4.0
0.55,165.0,90.0,0.0,16.0,0.96,0.8008833333333206,0.96,0.4,12.188366738346264,11.557599999999974,4.0
0.55,170.0,90.0,0.0,13.0,0.96,0.7575374999999885,0.96,0.4,10.91322199554919,13.638199999999976,4.0
0.55,163.0,90.0,0.0,14.0,0.96,0.7579604166666546,0.96,0.4,10.774794656245401,13.61789999999995,4.0
0.55,154.0,90.0,0.0,15.0,0.92,0.7440304347825978,0.92,0.4,8.750229214982046,15.774599999999946,4.0
0.55,163.0,90.0,0.0,19.0,0.96,0.7884770833333202,0.96,0.4,10.515345635070112,12.153099999999972,4.0
0.55,158.0,90.0,0.0,13.0,0.88,0.792809090909078,0.88,0.4,12.998905894878463,15.116399999999945,4.0
0.55,149.0,90.0,0.0,13.0,0.96,0.7808354166666541,0.96,0.4,10.410222241129848,12.51989999999997,4.0
0.55,163.0,90.0,0.0,16.0,0.96,0.7791208333333204,0.96,0.4,10.056971202798062,12.602199999999984,4.0
0.55,153.0,90.0,0.0,14.0,0.96,0.7756041666666545,0.96,0.4,10.411940647354642,12.770999999999987,4.0
0.55,163.0,90.0,0.0,15.0,1.0,0.7504579999999882,1.0,0.4,9.901720287890491,12.477099999999986,4.0
0.55,160.0,90.0,0.0,19.0,0.96,0.7699645833333207,0.96,0.4,10.894950771440927,13.041699999999958,4.0
0.55,167.0,90.0,0.0,17.0,0.92,0.810299999999987,0.92,0.4,11.186354153760707,12.726199999999963,4.0
0.55,159.0,90.0,0.0,19.0,0.96,0.806343749999987,0.96,0.4,10.752599110282667,11.29549999999997,3.5
0.55,170.0,90.0,0.0,18.0,0.98,0.7499877551020291,0.98,0.4,11.12718668923733,13.250599999999974,4.0
0.55,162.0,90.0,0.0,19.0,0.94,0.7670553191489244,0.94,0.4,9.245730623327319,13.948399999999959,4.0
0.55,169.0,90.0,0.0,15.0,0.96,0.7617958333333217,0.96,0.4,10.389304987573139,13.433799999999975,3.5
0.55,173.0,90.0,0.0,14.0,0.96,0.7698374999999874,0.96,0.4,12.244209589950641,13.047799999999961,4.0
0.55,163.0,90.0,0.0,14.0,0.94,0.7876638297872213,0.94,0.4,10.318393772018553,12.979799999999974,3.5
0.55,170.0,90.0,0.0,13.0,0.94,0.763312765957435,0.94,0.4,9.932262956819502,14.124299999999938,3.5
0.55,154.0,90.0,0.0,17.0,0.94,0.7924723404255201,0.94,0.4,8.545758105098523,12.75379999999994,3.5
0.55,169.0,90.0,0.0,12.0,0.94,0.8066382978723267,0.94,0.4,10.633996232485666,12.087999999999969,3.5
0.55,177.0,90.0,0.0,14.0,0.98,0.7762999999999879,0.98,0.4,10.976131192293025,11.96129999999998,3.5
0.55,151.0,90.0,0.0,20.0,0.92,0.7793326086956394,0.92,0.4,9.754161035974105,14.15069999999998,3.5
0.55,180.0,90.0,0.0,13.0,0.98,0.7870918367346804,0.98,0.4,10.320827644876307,11.432499999999974,3.5
0.55,167.0,90.0,0.0,9.0,1.0,0.8133319999999862,1.0,0.4,12.483131504073441,9.333399999999994,3.5
0.55,175.0,90.0,0.0,6.0,0.98,0.7741428571428448,0.98,0.4,10.9301892935262,12.066999999999965,3.5
0.55,159.0,90.0,0.0,15.0,0.96,0.7707624999999877,0.96,0.4,10.501282658558829,13.003399999999965,3.5
0.55,173.0,90.0,0.0,14.0,0.98,0.7624734693877425,0.98,0.4,10.75598802087606,12.638799999999971,3.5
0.55,162.0,90.0,0.0,16.0,0.96,0.776802083333321,0.96,0.4,10.2240630935244,12.713499999999971,3.5
0.55,181.0,90.0,0.0,16.0,0.98,0.7719571428571308,0.98,0.4,9.13276993685436,12.174099999999974,3.5
0.55,160.0,90.0,0.0,14.0,0.98,0.7683061224489676,0.98,0.4,8.488931833538118,12.352999999999989,3.5
0.55,163.0,90.0,0.0,13.0,0.92,0.7952347826086824,0.92,0.4,9.75507696843971,13.419199999999964,3.5
0.55,158.0,90.0,0.0,13.0,0.96,0.7826729166666545,0.96,0.4,10.67946687816641,12.431699999999976,3.5
0.55,155.0,90.0,0.0,15.0,0.94,0.7955787234042422,0.94,0.4,10.678995799633352,12.607799999999955,3.5
0.55,155.0,90.0,0.0,12.0,0.96,0.781449999999987,0.96,0.4,9.666428586982924,12.490399999999969,3.5
0.55,162.0,90.0,0.0,15.0,0.92,0.7969521739130304,0.92,0.4,9.879924541461984,13.34019999999997,3.5
0.55,155.0,90.0,0.0,17.0,0.98,0.7671163265305998,0.98,0.4,8.62295749649307,12.411299999999951,3.5
0.55,162.0,90.0,0.0,18.0,0.94,0.786019148936157,0.94,0.4,10.11077716758915,13.05709999999997,3.5
0.55,157.0,90.0,0.0,11.0,0.94,0.793365957446795,0.94,0.4,9.556051168622629,12.711799999999958,3.5
0.55,160.0,90.0,0.0,16.0,0.94,0.7683021276595629,0.94,0.4,10.162572710398821,13.889799999999951,3.5
0.55,157.0,90.0,0.0,11.0,0.96,0.7664083333333207,0.96,0.4,9.40433735835265,13.212399999999969,3.0
0.55,160.0,90.0,0.0,13.0,0.96,0.7836895833333211,0.96,0.4,9.057266720488814,12.382899999999976,3.0
0.55,162.0,90.0,0.0,10.0,0.98,0.7870285714285596,0.98,0.4,9.847871475632425,11.435599999999978,3.0
0.55,160.0,90.0,0.0,15.0,0.98,0.7987040816326404,0.98,0.4,8.699764403486064,10.863499999999982,3.0
0.55,153.0,90.0,0.0,11.0,0.96,0.7753770833333208,0.96,0.4,7.522023507422721,12.781899999999956,3.0
0.55,158.0,90.0,0.0,15.0,0.98,0.7800204081632528,0.98,0.4,9.507316270787978,11.778999999999977,3.0
0.55,156.0,90.0,0.0,14.0,0.98,0.7592775510203964,0.98,0.4,6.161490350242708,12.795399999999978,3.0
0.55,155.0,90.0,0.0,15.0,0.96,0.8098145833333197,0.96,0.4,10.456265433433405,11.128899999999984,3.0
0.55,164.0,90.0,0.0,10.0,0.98,0.8018061224489665,0.98,0.4,10.669270289511845,10.711499999999976,3.0
0.55,148.0,90.0,0.0,14.0,0.94,0.7787106382978596,0.94,0.4,9.443857610327472,13.400599999999969,3.0
0.55,167.0,90.0,0.0,13.0,1.02,0.7661647058823408,1.02,0.4,8.55186628992554,10.925599999999985,3.0
0.55,170.0,90.0,0.0,13.0,0.98,0.8154102040816192,0.98,0.4,11.026581194343814,10.044899999999995,3.0
0.55,159.0,90.0,0.0,12.0,0.96,0.8278999999999864,0.96,0.4,11.835519628606123,10.260799999999962,3.0
0.55,164.0,90.0,0.0,8.0,0.96,0.801193749999987,0.96,0.4,10.698228450360409,11.542699999999993,3.0
0.55,164.0,90.0,0.0,9.0,0.98,0.8189448979591707,0.98,0.4,11.862577778844276,9.871699999999997,3.0
0.55,167.0,90.0,0.0,12.0,0.98,0.7811122448979472,0.98,0.4,9.719014549492776,11.725499999999982,3.0
0.55,169.0,90.0,0.0,15.0,0.98,0.7812428571428442,0.98,0.4,9.70737019125085,11.719099999999985,3.0
0.55,165.0,90.0,0.0,15.0,0.96,0.7871854166666545,0.96,0.4,8.553111496193557,12.215099999999966,3.0
0.55,156.0,90.0,0.0,16.0,0.98,0.7861408163265182,0.98,0.4,9.225012629713872,11.479099999999962,3.0
0.55,158.0,90.0,0.0,14.0,1.0,0.7721139999999881,1.0,0.4,8.833827777575992,11.394299999999975,3.0
0.55,164.0,90.0,0.0,14.0,0.96,0.7858416666666542,0.96,0.4,10.353755402121546,12.279599999999968,3.0
0.55,164.0,90.0,0.0,15.0,0.98,0.8138448979591706,0.98,0.4,11.662153695496285,10.121599999999987,3.0
0.55,164.0,90.0,0.0,15.0,0.98,0.7956061224489672,0.98,0.4,10.036081465536196,11.015299999999979,3.0
0.55,157.0,90.0,0.0,12.0,0.98,0.7630183673469275,0.98,0.4,9.494384818021459,12.612099999999975,3.0
0.55,184.0,90.0,0.0,13.0,0.98,0.785840816326518,0.98,0.4,8.992394042919832,11.493799999999988,3.0
0.55,150.0,90.0,0.0,11.0,0.96,0.8118520833333202,0.96,0.4,8.359196476218472,11.031099999999975,2.5
0.55,145.0,90.0,0.0,14.0,0.96,0.7903374999999877,0.96,0.4,7.959549676490182,12.063799999999983,2.5
0.55,149.0,90.0,0.0,8.0,0.96,0.8302312499999864,0.96,0.4,8.92343838484091,10.148899999999976,2.5
0.55,158.0,90.0,0.0,8.0,0.96,0.8083937499999868,0.96,0.4,9.052790755918597,11.197099999999987,2.5
0.55,164.0,90.0,0.0,18.0,0.94,0.7899787234042425,0.94,0.4,7.025224769637565,12.870999999999974,2.5
0.55,168.0,90.0,0.0,15.0,0.98,0.8011755102040682,0.98,0.4,9.006415423709706,10.742399999999995,2.5
0.55,164.0,90.0,0.0,11.0,0.96,0.8107666666666531,0.96,0.4,8.829353321714361,11.083199999999978,2.5
0.55,164.0,90.0,0.0,9.0,1.0,0.7811639999999873,1.0,0.4,8.859591767805604,10.94179999999999,2.5
0.55,161.0,90.0,0.0,15.0,0.98,0.8018999999999872,0.98,0.4,8.339296532540562,10.706899999999985,2.5
0.55,159.0,90.0,0.0,11.0,0.94,0.8271063829787096,0.94,0.4,9.268788533273371,11.125999999999971,2.5
0.55,164.0,90.0,0.0,12.0,0.96,0.8148854166666544,0.96,0.4,8.693785417560708,10.885499999999979,2.5
0.55,153.0,90.0,0.0,9.0,0.98,0.7639591836734566,0.98,0.4,8.861101394958796,12.565999999999962,2.5
0.55,157.0,90.0,0.0,11.0,0.96,0.8162812499999874,0.96,0.4,9.790319167907452,10.818499999999991,2.5
0.55,175.0,90.0,0.0,6.0,0.96,0.8180666666666537,0.96,0.4,9.352567685859649,10.732799999999978,2.5
0.55,152.0,90.0,0.0,9.0,0.96,0.7913999999999873,0.96,0.4,9.179217441499507,12.012799999999968,2.5
0.55,161.0,90.0,0.0,10.0,0.96,0.8051229166666535,0.96,0.4,8.192351067845683,11.35409999999998,2.5
0.55,154.0,90.0,0.0,13.0,0.96,0.8083562499999867,0.96,0.4,8.196665045543758,11.198899999999966,2.5
0.55,159.0,90.0,0.0,13.0,1.02,0.7647509803921447,1.02,0.4,8.719876654707965,10.997699999999984,2.5
0.55,159.0,90.0,0.0,13.0,0.98,0.7941183673469264,0.98,0.4,8.192375070494046,11.088199999999988,2.5
0.55,156.0,90.0,0.0,12.0,0.96,0.8006437499999867,0.96,0.4,8.412567389606222,11.569099999999993,2.5
0.55,162.0,90.0,0.0,15.0,0.98,0.7952836734693746,0.98,0.4,7.523771944558488,11.031099999999991,2.5
0.55,159.0,90.0,0.0,10.0,1.0,0.7814779999999872,1.0,0.4,9.622323835801724,10.926099999999996,2.5
0.55,165.0,90.0,0.0,12.0,0.96,0.8007791666666533,0.96,0.4,7.878211245126966,11.562599999999966,2.5
0.55,163.0,90.0,0.0,9.0,0.96,0.7830645833333212,0.96,0.4,7.838081178666028,12.412899999999976,2.5
0.55,166.0,90.0,0.0,10.0,1.0,0.793537999999988,1.0,0.4,8.96269583530906,10.323099999999998,2.0
0.55,163.0,90.0,0.0,12.0,0.96,0.7824812499999876,0.96,0.4,8.22989869754925,12.440899999999955,2.5
0.55,153.0,90.0,0.0,13.0,0.98,0.812977551020395,0.98,0.4,7.346715957787902,10.164099999999983,2.0
0.55,167.0,90.0,0.0,8.0,1.0,0.8017579999999874,1.0,0.4,7.92812227675238,9.912099999999993,2.0
0.55,187.0,90.0,0.0,5.0,1.0,0.7879359999999878,1.0,0.4,7.412538014151625,10.603199999999983,2.0
0.55,159.0,90.0,0.0,3.0,0.98,0.8285714285714153,0.98,0.4,8.865895424926729,9.399999999999997,2.0
0.55,166.0,90.0,0.0,12.0,0.98,0.8059571428571298,0.98,0.4,7.905735165603795,10.508099999999983,2.0
0.55,168.0,90.0,0.0,14.0,0.98,0.7895653061224361,0.98,0.4,7.870405528628265,11.311299999999994,2.0
0.55,189.0,90.0,0.0,14.0,0.98,0.8058714285714155,0.98,0.4,6.662530525644623,10.512299999999975,2.0
0.55,149.0,90.0,0.0,8.0,0.94,0.811282978723391,0.94,0.4,6.438001583742362,11.869699999999987,2.0
0.55,163.0,90.0,0.0,6.0,1.0,0.8082579999999875,1.0,0.4,8.969955319524182,9.587099999999996,2.0
0.55,170.0,90.0,0.0,12.0,1.0,0.7855439999999868,1.0,0.4,7.6696878023435975,10.722799999999987,2.0
0.55,157.0,90.0,0.0,12.0,0.98,0.8048408163265183,0.98,0.4,7.095702703464208,10.562799999999987,2.0
0.55,170.0,90.0,0.0,7.0,0.98,0.8003020408163138,0.98,0.4,7.695580625193127,10.785199999999993,2.0
0.55,155.0,90.0,0.0,11.0,0.98,0.7956530612244769,0.98,0.4,7.22914346590667,11.012999999999987,2.0
0.55,161.0,90.0,0.0,7.0,0.98,0.8022020408163135,0.98,0.4,7.2682722563431295,10.692099999999986,2.0
0.55,157.0,90.0,0.0,14.0,1.0,0.7982919999999878,1.0,0.4,6.698374988788038,10.085400000000003,2.0
0.55,174.0,90.0,0.0,12.0,0.98,0.8065591836734564,0.98,0.4,7.210862587296339,10.478599999999982,2.0
0.55,159.0,90.0,0.0,8.0,0.98,0.786426530612233,0.98,0.4,6.881529038964187,11.465099999999964,2.0
0.55,178.0,90.0,0.0,6.0,1.0,0.7947339999999877,1.0,0.4,9.005618985177655,10.263299999999985,2.0
0.55,163.0,90.0,0.0,7.0,1.0,0.8004199999999869,1.0,0.4,8.08967506852098,9.97899999999999,2.0
0.55,155.0,90.0,0.0,7.0,1.0,0.7947939999999876,1.0,0.4,6.5904334830473426,10.260299999999988,1.5
0.55,166.0,90.0,0.0,15.0,0.98,0.8065857142857012,0.98,0.4,6.356990905547253,10.477299999999987,2.0
0.55,150.0,90.0,0.0,9.0,0.98,0.7999857142857019,0.98,0.4,5.134264197088024,10.800699999999981,1.5
0.55,172.0,90.0,0.0,12.0,0.98,0.7949448979591708,0.98,0.4,8.589069287270924,11.047699999999994,2.0
0.55,166.0,90.0,0.0,8.0,0.98,0.8107999999999871,0.98,0.4,7.387211170578749,10.270799999999985,2.0
0.55,170.0,90.0,0.0,10.0,1.0,0.8223979999999865,1.0,0.4,6.466644595394992,8.88009999999999,1.5
0.55,171.0,90.0,0.0,8.0,1.0,0.8243299999999861,1.0,0.4,8.77971423570577,8.783499999999997,2.0
0.55,168.0,90.0,0.0,10.0,1.0,0.8114319999999868,1.0,0.4,5.7775777596467375,9.428399999999993,1.5
0.55,162.0,90.0,0.0,12.0,1.0,0.8273699999999863,1.0,0.4,5.915086453416634,8.631500000000003,1.5
0.55,169.0,90.0,0.0,13.0,0.98,0.7870571428571295,0.98,0.4,6.664058895843003,11.434199999999977,2.0
0.55,165.0,90.0,0.01,8.0,1.02,0.7560568627450862,1.02,0.4,6.400653925123232,11.44109999999997,1.5
0.55,174.0,90.0,0.0,9.0,1.0,0.8186119999999868,1.0,0.4,7.9648352788624,9.069399999999991,1.5
0.55,160.0,90.0,0.0,8.0,0.98,0.8142897959183538,0.98,0.4,6.229675464572019,10.09979999999999,1.5
0.55,172.0,90.0,0.0,7.0,0.98,0.8075510204081506,0.98,0.4,5.564820051731985,10.430000000000001,1.5
0.55,168.0,90.0,0.0,9.0,0.96,0.8178937499999869,0.96,0.4,7.1710031409437605,10.74109999999999,1.5
0.55,159.0,90.0,0.0,7.0,0.98,0.8142857142857011,0.98,0.4,7.934159797662321,10.099999999999987,1.5
0.55,169.0,90.0,0.0,9.0,1.0,0.8312859999999866,1.0,0.4,6.673428583079551,8.435699999999995,1.5
0.55,162.0,90.0,0.0,13.0,0.96,0.826962499999987,0.96,0.4,6.410267027585669,10.305799999999975,1.5
0.55,159.0,90.0,0.0,13.0,1.0,0.7845499999999873,1.0,0.4,6.52101268543014,10.772499999999997,1.5
0.55,165.0,90.0,0.0,13.0,1.0,0.8166759999999867,1.0,0.4,6.4927865491908054,9.166199999999995,1.5
0.55,170.0,90.0,0.0,9.0,0.98,0.8320408163265176,0.98,0.4,7.452636227225314,9.229999999999999,1.5
0.55,166.0,90.0,0.0,8.0,1.0,0.8051619999999873,1.0,0.4,5.5062304817694185,9.74189999999999,1.5
0.55,173.0,90.0,0.0,7.0,1.0,0.8122279999999874,1.0,0.4,6.833733425981934,9.388599999999999,1.5
0.55,180.0,90.0,0.0,10.0,1.0,0.8173479999999874,1.0,0.4,6.688324960210811,9.132599999999998,1.5
0.55,163.0,90.0,0.0,13.0,0.98,0.8253551020408034,0.98,0.4,7.025243354658394,9.557599999999987,1.5
0.55,163.0,90.0,0.0,8.0,1.02,0.7709686274509681,1.02,0.4,6.14850903908981,10.680600000000002,1.5
0.55,169.0,90.0,0.0,8.0,1.04,0.7896923076922957,1.04,0.4,6.235332201654011,8.935999999999986,1.5
0.55,181.0,90.0,0.0,8.0,1.0,0.7813239999999878,1.0,0.4,5.985137523846351,10.933799999999996,1.5
0.55,205.0,90.0,0.0,11.0,1.0,0.7943619999999878,1.0,0.4,6.04917405357412,10.281899999999997,1.5
0.55,162.0,90.0,0.0,7.0,0.98,0.8296448979591701,0.98,0.4,5.897730675781739,9.34739999999999,1.5
0.55,173.0,90.0,0.0,9.0,0.98,0.8311387755101904,0.98,0.4,4.87167812438887,9.2742,1.0
0.55,163.0,90.0,0.0,5.0,1.02,0.8050019607843012,1.02,0.4,4.192540626370453,8.944899999999985,1.0
0.55,176.0,90.0,0.0,7.0,1.0,0.8260539999999872,1.0,0.4,4.199734659741061,8.697300000000007,1.0
0.55,154.0,90.0,0.0,10.0,1.0,0.832439999999987,1.0,0.4,4.882344642360416,8.378000000000002,1.0
0.55,165.0,90.0,0.0,6.0,0.98,0.8337224489795784,0.98,0.4,5.479127881576474,9.147599999999986,1.0
0.55,164.0,90.0,0.0,9.0,1.0,0.8190859999999869,1.0,0.4,5.573956203783928,9.045699999999997,1.0
0.55,161.0,90.0,0.0,4.0,1.02,0.8082705882352813,1.02,0.4,5.126162041226649,8.778199999999991,1.0
0.55,160.0,90.0,0.0,6.0,1.0,0.8263399999999865,1.0,0.4,5.487573800579856,8.683,1.0
0.55,169.0,90.0,0.0,7.0,1.0,0.8243599999999871,1.0,0.4,5.076915576194743,8.782,1.0
0.55,165.0,90.0,0.0,10.0,1.0,0.8316239999999864,1.0,0.4,4.966667688307663,8.418799999999997,1.0
0.55,155.0,90.0,0.0,9.0,1.0,0.8068639999999874,1.0,0.4,5.199637823545966,9.656799999999997,1.0
0.55,156.0,90.0,0.0,9.0,0.98,0.8197102040816189,0.98,0.4,4.091899201774111,9.834199999999996,1.0
0.55,162.0,90.0,0.0,7.0,1.0,0.8367359999999862,1.0,0.4,5.241434129442109,8.163200000000002,1.0
0.55,170.0,90.0,0.0,6.0,1.0,0.8250319999999866,1.0,0.4,5.288734275961049,8.748399999999995,1.0
0.55,165.0,90.0,0.0,9.0,1.0,0.803837999999987,1.0,0.4,4.870701803580428,9.808100000000003,1.0
0.55,169.0,90.0,0.0,7.0,1.0,0.8334739999999861,1.0,0.4,5.128621000771436,8.326299999999996,1.0
0.55,160.0,90.0,0.0,12.0,1.02,0.7857901960784198,1.02,0.4,4.970988866841015,9.92469999999999,1.0
0.55,174.0,90.0,0.0,10.0,1.0,0.8429039999999864,1.0,0.4,5.874724067339682,7.854800000000002,1.0
0.55,165.0,90.0,0.0,8.0,1.0,0.7984239999999874,1.0,0.4,4.912504554033811,10.078799999999992,1.0
0.55,156.0,90.0,0.0,5.0,0.98,0.8315877551020282,0.98,0.4,2.951165730126993,9.25219999999999,0.5
0.55,163.0,90.0,0.0,8.0,0.98,0.8322510204081495,0.98,0.4,4.92351141114197,9.219699999999994,1.0
0.55,166.0,90.0,0.0,7.0,1.0,0.8302599999999863,1.0,0.4,5.799925823970919,8.487000000000002,1.0
0.55,164.0,90.0,0.0,8.0,0.98,0.8425632653061095,0.98,0.4,3.3716238960331384,8.714399999999987,0.5
0.55,161.0,90.0,0.0,11.0,0.98,0.8241632653061088,0.98,0.4,4.392755182365935,9.615999999999982,1.0
0.55,156.0,90.0,0.0,7.0,0.98,0.844599999999986,0.98,0.4,4.857394442086495,8.614599999999989,1.0
0.55,156.0,90.0,0.0,8.0,0.98,0.8111979591836613,0.98,0.4,4.436771780505553,10.2513,1.0
0.55,170.0,90.0,0.0,6.0,0.98,0.8206244897959053,0.98,0.4,4.636683411755305,9.789400000000004,1.0
0.55,165.0,90.0,0.0,8.0,1.0,0.8350499999999874,1.0,0.4,2.855041116834006,8.247500000000006,0.5
0.55,172.0,90.0,0.0,6.0,1.0,0.8387919999999869,1.0,0.4,3.089400687895113,8.060400000000007,0.5
0.55,174.0,90.0,0.0,7.0,1.0,0.8493639999999868,1.0,0.4,3.0312765128391157,7.531800000000006,0.5
0.55,153.0,90.0,0.0,9.0,0.98,0.833481632653048,0.98,0.4,3.8049925147479935,9.159399999999978,0.5
0.55,162.0,90.0,0.0,9.0,1.0,0.8416879999999862,1.0,0.4,3.3165121714036543,7.915600000000008,0.5
0.55,172.0,90.0,0.0,7.0,1.0,0.8563959999999864,1.0,0.4,3.6825443902741997,7.180200000000007,0.5
0.55,181.0,90.0,0.0,5.0,1.0,0.831449999999987,1.0,0.4,2.885145616003866,8.427500000000004,0.5
0.55,165.0,90.0,0.0,7.0,1.0,0.8380219999999865,1.0,0.4,3.4819125932924027,8.098899999999997,0.5
0.55,158.0,90.0,0.0,3.0,1.0,0.833449999999987,1.0,0.4,3.5742942689673742,8.327499999999992,0.5
0.55,161.0,90.0,0.0,6.0,1.0,0.835807999999987,1.0,0.4,2.918796548598627,8.209600000000004,0.5
0.55,161.0,90.0,0.0,8.0,1.0,0.8284899999999871,1.0,0.4,3.140637531880436,8.575500000000005,0.5
